TeamId,TeamName,SubmissionDate,Score
5479549,JamesYuan,"2020-10-16 14:32:33",0.01858
5479678,Omar,"2020-09-05 21:12:50",0.02367
5479699,[Deleted],"2020-09-10 14:01:35",0.02061
5479701,SignalsInNoise,"2020-10-11 04:07:56",0.01844
5479702,"Marc Mauri","2020-09-07 20:01:30",0.01896
5479708,"Ivan Furs","2020-10-10 14:48:13",0.03778
5479723,joaogui1,"2020-09-09 14:31:11",0.01891
5479727,MouathAouayeb,"2020-10-03 00:10:32",0.01853
5479749,"Ememobong Ekpenyong ","2020-09-07 21:22:54",0.13073
5479782,"Caio Camilli","2020-10-25 17:50:55",0.01823
5479805,Incognito@WORLD,"2020-09-17 07:35:14",0.02067
5479816,"Bruno G. do Amaral","2020-10-24 18:07:25",0.01838
5479832,"its me myself..","2020-10-09 05:49:01",0.01850
5479846,"Muhammad Ahmed","2020-09-09 08:47:58",0.01862
5479856,claudiu,"2020-10-25 00:43:20",0.01861
5479860,"Bernhard Klinger","2020-09-19 16:36:19",0.02108
5479865,"Ruslan Baynazarov","2020-09-30 10:22:03",0.01993
5479884,"Dmitrii Datsenko","2020-09-07 15:56:44",0.08263
5479910,PubuduRukmal,"2020-10-21 08:25:25",0.01848
5480005,fumi,"2020-09-12 22:43:35",0.02686
5480019,NanSpter,"2020-09-11 02:40:47",0.01990
5480021,"Frank Mollard","2020-10-24 23:16:51",0.01837
5480062,"hitesh sharma","2020-09-07 13:28:12",0.01870
5480083,"Hugen Double","2020-09-16 21:10:10",0.01893
5480088,"Mysterious Mechanisms of Jimmy Butler's Actions","2020-10-25 14:08:48",0.01838
5480097,"Tony Hu","2020-10-25 04:30:23",0.01849
5480105,"Expressions of Interest","2020-09-28 12:36:38",0.02149
5480114,"Val R","2020-09-08 23:15:36",0.01859
5480142,"Josh Zhang","2020-09-10 01:51:11",0.11515
5480180,"Sumanik Singh","2020-10-15 23:42:19",0.01905
5480215,andrekos,"2020-09-08 18:44:30",0.01862
5480257,TSG,"2020-10-01 12:54:50",0.01862
5480264,"Anton Loss","2020-09-07 05:52:28",0.01888
5480266,Beginner,"2020-09-13 03:20:29",0.02248
5480278,tfleech,"2020-09-07 02:50:18",0.01962
5480281,ElvisBui,"2020-09-18 22:14:01",0.01907
5480311,MachineLP,"2020-09-11 02:56:36",0.01971
5480323,Aris阿芒,"2020-09-08 02:59:18",0.01862
5480334,"Reza Sobhani","2020-09-08 06:42:53",0.01978
5480337,Obel,"2020-09-06 04:39:55",0.01901
5480370,masashi16,"2020-09-06 09:27:31",0.01925
5480390,Radperia,"2020-09-08 05:51:49",0.01899
5480397,"Jose Maia Neto","2020-09-08 04:41:02",0.01894
5480417,chizhu,"2020-09-06 07:47:28",0.01891
5480430,"Alex Doney","2020-09-07 00:21:17",0.01895
5480449,HengtaoTantai,"2020-09-07 10:59:47",0.01865
5480460,"Allan Pecundo","2020-09-11 09:41:38",0.02282
5480474,WangQianlong,"2020-10-10 07:04:28",0.01904
5480482,"Jony Karki","2020-09-29 19:20:54",0.01867
5480484,nkknj39,"2020-09-21 08:27:26",0.01928
5480496,IHiroaki,"2020-09-18 03:18:40",0.01901
5480519,lsfszyf,"2020-10-04 08:10:18",0.01856
5480528,necofuryai,"2020-10-21 23:06:29",0.01848
5480529,"Radadiya Mohit","2020-10-09 05:08:58",0.01857
5480561,ian,"2020-09-06 17:24:01",0.33480
5480572,datadominik,"2020-10-02 02:20:26",0.01906
5480585,"cookie monster","2020-09-07 05:49:12",0.01914
5480592,silofono,"2020-10-25 08:27:16",0.01921
5480662,Moon,"2020-10-04 21:56:59",0.01927
5480692,shuheioka,"2020-10-19 01:25:37",0.01911
5480711,t_kondo,"2020-09-10 21:53:34",0.02039
5480781,"Romani Archaman","2020-10-24 12:09:45",0.01889
5480795,"Amril Malaysian","2020-10-20 10:43:13",0.01841
5480886,437,"2020-10-05 06:59:54",0.01868
5480906,Airline,"2020-09-13 13:15:05",0.11221
5480913,supetronix,"2020-10-23 04:53:15",0.01849
5480917,yokoia,"2020-09-12 04:18:21",0.03278
5480920,nonak,"2020-09-13 04:37:15",0.01984
5480937,"Anshuman Mitra","2020-10-11 13:20:10",0.01850
5481028,"Saransh Agarwal","2020-10-11 04:32:35",0.01892
5481033,johan,"2020-10-23 13:47:49",0.02131
5481059,"Emmanuel Allen","2020-09-19 07:02:05",0.01916
5481069,"Rangga Putra Pertama","2020-10-15 02:47:56",0.01860
5481082,miwojc,"2020-09-06 06:38:08",0.02175
5481093,"Machine Learnink","2020-10-16 12:26:40",0.01961
5481124,mst8823,"2020-10-16 07:15:48",0.01861
5481125,Chen,"2020-09-08 04:05:01",0.02376
5481159,UoRONTEAn,"2020-09-27 07:51:45",0.01896
5481172,"Avinash Rai","2020-09-08 04:47:53",0.01904
5481183,grdnsrti,"2020-09-19 06:03:12",0.01948
5481188,"Rohit Ranjan","2020-09-22 11:53:01",0.01887
5481260,"Ruslan Murtazin","2020-10-09 09:40:27",0.01850
5481261,"Adam Banham","2020-09-13 05:54:42",0.02007
5481288,"Keith SZE","2020-10-25 09:01:01",0.01864
5481332,Avik,"2020-10-19 17:55:51",0.01844
5481352,karakara,"2020-10-09 01:14:32",0.01861
5481453,Andy_M,"2020-09-09 14:34:14",0.02080
5481458,Insect_Spring,"2020-09-17 06:45:26",0.01909
5481459,"Raj Gandhi","2020-10-03 10:25:07",0.02039
5481510,"Alexander Pankratov","2020-09-06 12:51:35",0.35928
5481545,KazSapp,"2020-10-18 07:41:05",0.01860
5481551,Braylon1002,"2020-09-24 04:43:51",0.01880
5481574,"Hideaki Sakai","2020-09-15 05:08:27",0.02155
5481623,Aksell,"2020-10-25 17:14:09",0.01845
5481635,Kartik,"2020-09-26 06:08:30",0.01875
5481639,sinyamada,"2020-09-12 16:24:58",0.01881
5481747,Dalhoum,"2020-09-07 10:20:58",0.02037
5481774,"Mike #2","2020-10-18 08:30:34",0.01875
5481789,RadR,"2020-09-08 03:15:48",0.01888
5481810,"Hugo Tong","2020-10-19 11:45:35",0.01862
5481835,something4kag,"2020-10-10 06:12:45",0.01852
5481866,ktm,"2020-10-23 09:19:08",0.01836
5481872,"Akash Agnihotri","2020-09-08 19:29:07",0.02090
5481940,"Matt K","2020-09-20 19:14:09",0.01910
5481959,"Ritwek Khosla","2020-10-08 07:44:09",0.02209
5481968,"Ishtdeep Singh","2020-09-24 14:03:19",0.02023
5482004,"Balaji Venkateswaran","2020-09-11 14:39:59",0.01866
5482012,Optimo,"2020-10-16 14:48:50",0.01864
5482014,cpptake,"2020-10-25 04:12:26",0.01838
5482033,"nago ling","2020-09-24 10:40:03",0.02125
5482051,Kuntal,"2020-10-23 09:37:16",0.01842
5482109,kaba,"2020-09-08 08:54:42",0.02032
5482120,"Arnold Kuo","2020-09-15 09:07:24",0.01897
5482130,"KABI RAJ PANT","2020-10-16 06:55:55",0.10985
5482138,jdxyw,"2020-10-24 02:53:39",0.01840
5482177,:-D,"2020-09-08 22:28:07",0.01862
5482226,"Sven Prüß","2020-09-21 16:36:06",0.01922
5482233,"Adrian Wiśniewski","2020-10-24 14:05:17",0.01944
5482292,Hello,"2020-10-12 15:53:00",0.01893
5482304,"Ronny Polle","2020-10-25 10:01:31",0.02705
5482309,A^b,"2020-09-06 13:32:09",0.01896
5482319,"Olle Green","2020-09-06 16:03:39",0.01892
5482322,"Kartik Mishra","2020-09-09 05:21:32",0.01894
5482333,"Zijie Jin","2020-10-24 03:23:45",0.01975
5482406,masakick07,"2020-10-24 01:22:20",0.01853
5482435,yvesmauron,"2020-10-11 16:13:00",0.01884
5482446,"Miroslav Bulka","2020-10-24 22:15:18",0.01962
5482466,NB(Nishant_Bhadauria),"2020-09-13 10:43:16",0.02063
5482492,Charlie,"2020-09-20 09:39:19",0.01873
5482497,tknr,"2020-10-20 13:36:20",0.01897
5482498,"Utkarsh Gupta","2020-09-11 15:35:18",0.11515
5482511,AryanK,"2020-10-24 05:57:59",0.01838
5482548,vishwas,"2020-09-10 13:44:53",0.01898
5482550,elbasir,"2020-09-13 13:30:29",0.02023
5482570,HONG_YP,"2020-09-20 05:05:56",0.01880
5482573,mouath4781,"2020-10-17 19:21:23",0.01848
5482574,"Maciej Kowalski","2020-09-17 18:32:15",0.02102
5482579,Doggo,"2020-10-25 17:22:20",0.01834
5482586,AramKoorn,"2020-10-14 19:55:50",0.01853
5482588,Yonis,"2020-10-25 15:41:26",0.01845
5482619,LikeKELI,"2020-09-18 06:12:44",0.01880
5482688,"Ilya Zisman","2020-09-13 17:27:11",0.01874
5482733,"Rajath Iyer","2020-09-06 14:44:48",0.04270
5482736,Gin04kg,"2020-10-19 04:18:31",0.01848
5482770,0x0x,"2020-10-10 16:10:05",0.01951
5482773,"Evgeniia Trufanova","2020-09-10 17:58:03",0.02268
5482774,Touyu,"2020-09-06 15:53:49",0.01891
5482782,"Mingkun Yu","2020-10-05 16:08:33",0.01867
5482784,"Raoof Naushad","2020-09-10 09:40:53",0.10497
5482814,blendy2019,"2020-09-07 14:36:43",0.03696
5482836,soramame0311,"2020-09-06 17:04:52",0.01891
5482837,"Gabriel Melo de Paula","2020-10-16 12:08:18",0.01897
5482847,"Leon Hillmann","2020-09-13 09:53:26",0.01877
5482893,DataViS,"2020-10-14 01:18:59",0.01871
5482913,无风可掇,"2020-09-12 07:00:30",0.01875
5482926,Evdilos_Ikaria,"2020-10-25 16:53:37",0.01854
5482936,"Michael Maguire","2020-10-21 22:06:04",0.01865
5482962,"Peter KK","2020-10-20 18:38:42",0.01873
5482980,AkhilKumar,"2020-10-03 13:21:33",0.13073
5482990,ds&r,"2020-09-22 04:15:47",0.01874
5482993,OstensiblyMajor,"2020-09-27 14:45:13",0.02040
5482994,vivek,"2020-09-08 05:41:29",0.02002
5483003,Berk,"2020-09-28 16:51:34",0.02356
5483038,"Data Heroes","2020-09-11 22:20:45",0.02025
5483056,T768767,"2020-10-13 04:19:03",0.02051
5483118,conan1024hao,"2020-09-09 14:22:22",0.69314
5483121,Leonid,"2020-10-10 22:42:05",0.02024
5483149,QuentinMas,"2020-09-19 07:12:20",0.01905
5483173,samshipengs,"2020-09-17 21:15:41",0.01952
5483274,Sargeras,"2020-09-06 19:43:40",0.03113
5483303,"Abdur Rehman","2020-10-22 10:13:14",0.01860
5483323,vithal,"2020-10-10 17:01:39",0.02316
5483333,"Aguirre Mimoun","2020-10-17 12:17:43",0.02120
5483391,"Aadarsh Singh","2020-10-11 14:16:50",0.01850
5483411,Kristian,"2020-09-13 09:14:03",0.01870
5483425,"Spencer Maynes","2020-10-14 20:01:50",0.01985
5483488,"Andy Ovokaitys","2020-09-10 20:50:15",0.02789
5483499,griffinqin,"2020-10-10 15:15:49",0.01850
5483524,szmtt,"2020-09-06 19:33:49",0.04270
5483556,"Anmol Kumar","2020-09-07 18:51:47",0.01894
5483582,"Puzikov Alexey","2020-09-28 16:18:58",0.03789
5483592,"Team Leuven","2020-09-20 20:51:04",0.01995
5483599,xxxyxxx,"2020-09-13 07:17:19",0.69314
5483706,"Abhay Kaushik","2020-10-08 08:46:56",0.01897
5483733,"Andrew V","2020-09-07 10:00:54",0.02768
5483744,"PC Jimmmy","2020-09-11 21:19:26",0.01890
5483794,CebE,"2020-10-11 14:14:07",0.01850
5483815,"Paul Chen #2","2020-10-12 15:13:20",0.01969
5483881,"Clarence White","2020-10-13 04:39:11",0.02505
5483889,"Alexey Kuchaev","2020-09-23 21:34:47",0.02044
5483940,noguchi999,"2020-10-10 22:16:29",0.01858
5483945,HTOM,"2020-10-25 11:34:39",0.01843
5484063,"Deep Joke","2020-10-22 01:12:56",0.01833
5484127,MasayaMatsuda,"2020-10-22 23:43:45",0.01849
5484156,"Robert W. Link","2020-10-12 16:24:27",0.01954
5484158,"Isaac Sears","2020-10-09 03:26:20",0.01887
5484172,Matsui_A,"2020-10-04 01:33:20",0.01859
5484262,LkhagvadorjMunkhdalai,"2020-10-13 00:51:41",0.01856
5484276,LemonTree,"2020-10-02 09:33:59",0.01898
5484279,khk_,"2020-09-22 23:27:10",0.01895
5484298,Glory,"2020-09-19 07:51:51",0.01857
5484307,Autumnn,"2020-10-07 08:03:36",0.01901
5484325,"Fitting novice にぶちゃん","2020-09-12 18:05:59",0.02319
5484329,kmatsuyama,"2020-09-08 06:15:09",0.02042
5484330,parseltung,"2020-10-15 01:32:49",0.02045
5484445,"Colin Wu","2020-09-25 05:44:01",0.01890
5484474,SYHwang,"2020-09-08 05:46:48",0.01901
5484557,salah5,"2020-09-23 01:45:12",0.01892
5484615,tarutaru21,"2020-09-09 04:50:05",0.02686
5484711,"Baolin Niu","2020-10-13 00:42:23",0.01850
5484713,shin0000,"2020-09-11 02:17:22",0.02019
5484784,"Uday Kumar Gurugubelli","2020-10-08 13:28:47",0.01850
5484795,DuttaSD28,"2020-10-09 15:15:42",0.25317
5484797,"Arpit Solanki","2020-09-27 15:06:58",0.01997
5484816,tn,"2020-10-24 12:16:29",0.01850
5484845,A_kar,"2020-09-22 13:15:02",0.01880
5484881,"Hermann Petrov","2020-09-14 15:25:15",0.01909
5484892,"Diego Camacho","2020-09-21 04:34:28",0.01993
5484942,嘟嘟和巴豆,"2020-10-16 07:00:41",0.01863
5484986,Crusaders,"2020-09-07 11:50:17",0.01894
5485004,nangpoo,"2020-10-08 01:42:09",0.01858
5485036,"Pari Sairam Mohan","2020-09-08 14:34:34",0.13073
5485046,tmxxuan,"2020-10-12 14:07:19",0.01860
5485060,somnambWl,"2020-10-09 11:04:27",0.02051
5485100,"Deepak Yadav","2020-10-15 10:25:16",0.01874
5485123,"Shivam Johri","2020-10-19 07:44:56",0.01845
5485143,"Patrick Chan","2020-10-22 06:37:36",0.01841
5485185,Masanory,"2020-10-23 05:03:01",0.01852
5485196,"Riki Deguchi","2020-10-04 09:50:50",0.01909
5485285,"Lifan Chen","2020-09-26 00:23:41",0.03654
5485361,"Kevin Mathew T","2020-10-08 11:23:45",0.44702
5485374,tus_ss,"2020-10-16 13:36:07",0.01887
5485389,StamatisMastromichalakis,"2020-10-25 02:39:45",0.01839
5485399,heihei,"2020-09-10 10:42:09",0.01991
5485429,ES206,"2020-10-19 06:27:40",0.01854
5485460,asa.min(),"2020-10-23 14:00:06",0.01856
5485488,"Andriy Yaroshevskiy","2020-10-18 07:48:01",0.01914
5485554,"Masahiro Yamada","2020-10-19 05:20:33",0.01851
5485579,"Chin Ngek Hung","2020-10-08 20:15:46",0.01910
5485600,Vasiliy,"2020-10-22 13:07:17",0.01867
5485655,"Tendo Sama","2020-09-17 09:28:03",0.01873
5485658,老干妈炒饭,"2020-10-09 09:04:18",0.01950
5485677,Rhapsody,"2020-10-08 15:52:29",0.01850
5485693,PrasunMishra,"2020-10-16 04:12:00",0.01866
5485791,moaspa,"2020-09-09 08:11:10",0.01893
5485794,"Amed ","2020-09-28 07:12:37",0.01892
5485795,Hayato,"2020-09-20 03:28:49",0.01972
5485853,qunchao,"2020-09-07 14:08:33",0.02331
5485892,Ryunosuke_Ikeda,"2020-10-09 16:58:55",0.01863
5485943,TusharJoshi,"2020-09-16 20:34:26",0.22598
5485999,dmt_sci,"2020-10-02 00:56:08",0.01867
5486004,Peter,"2020-10-14 09:14:04",0.01865
5486015,"Grant Shen","2020-09-24 01:18:28",0.13073
5486051,MountainKing,"2020-10-25 11:11:07",0.01858
5486075,shubham,"2020-09-13 12:29:45",0.01896
5486083,"Kishore Kumar","2020-09-24 16:04:00",0.02038
5486115,"Dmytro Sytro","2020-10-18 16:16:01",0.01916
5486130,"Vladyslava Tyshchenko","2020-09-17 20:02:51",0.01999
5486131,krinya,"2020-09-09 10:41:51",0.02074
5486138,ShivamKumar,"2020-09-13 10:28:23",0.01939
5486167,"import machine_learning as ml","2020-10-09 05:08:28",0.01850
5486190,newebug,"2020-09-12 13:01:58",0.01917
5486202,LASSONO,"2020-10-24 18:12:15",0.01839
5486224,Subesh,"2020-10-05 04:12:21",0.01883
5486229,"Luca Bottero","2020-09-16 09:00:35",0.01928
5486274,"Kota Akshith Reddy","2020-09-10 17:57:40",0.01896
5486278,"just a guy in a garage","2020-10-24 11:58:59",0.01878
5486291,bubu_danger,"2020-09-19 16:21:39",0.01943
5486382,l3lush,"2020-09-10 07:55:50",0.06501
5486383,TooLegitToOverfit,"2020-10-21 06:14:23",0.01956
5486384,"Samuel Samsudin Ng","2020-10-06 01:55:41",0.01868
5486402,Hyper-Positive-Yancy,"2020-09-10 23:03:14",0.05971
5486436,Hugues,"2020-10-25 12:25:35",0.01874
5486445,"dirk v.e","2020-09-11 13:49:47",0.11983
5486460,Nilllas,"2020-09-07 10:51:40",0.01865
5486484,jmtest,"2020-09-09 11:52:22",0.01969
5486507,"chinmay Das","2020-09-23 10:52:56",0.02062
5486520,Ostirion.net,"2020-09-12 23:36:09",0.01895
5486626,agenlu,"2020-10-23 06:31:48",0.01869
5486657,"huanghuang zhang","2020-10-18 18:45:24",0.01838
5486694,"Massock Batalong Maurice Blaise","2020-09-24 00:00:18",0.02047
5486702,"Akshit Rai","2020-09-08 11:48:53",0.03159
5486719,ds_05,"2020-09-16 21:35:18",0.60427
5486772,RosArr,"2020-10-22 09:05:45",0.01893
5486783,DmitryViat,"2020-09-27 11:31:47",0.02022
5486789,"Deepak #2","2020-09-22 02:31:59",0.02126
5486790,kukulkan,"2020-09-15 12:56:15",0.01879
5486817,"Felipe Bivort ","2020-10-23 18:24:40",0.01847
5486820,kenkpixdev,"2020-09-26 09:46:23",0.01978
5486845,"Tapas Das","2020-10-15 10:20:46",0.01861
5486942,KuldeepSingh,"2020-09-11 16:44:21",0.02445
5486955,"Kevin Arvai","2020-09-13 01:02:20",0.02165
5487024,"Simonas Kaggle","2020-09-20 09:06:32",0.01953
5487107,tachyon777,"2020-09-22 09:54:22",0.01922
5487133,Shivam,"2020-10-24 08:30:30",0.01870
5487136,Kjkr73,"2020-09-09 15:37:37",0.01900
5487195,"Daniel Lew","2020-09-14 09:30:49",0.69314
5487210,mathieu,"2020-10-25 20:06:45",0.03821
5487238,NocturneBflat123,"2020-09-30 10:22:38",0.01908
5487240,"Jie Feng","2020-10-22 08:06:40",0.01837
5487247,"Giuseppe Cannizzaro","2020-09-10 13:37:18",0.02018
5487272,XuKai,"2020-10-18 06:45:33",0.01842
5487273,"Rafael Zubairov","2020-09-09 14:12:18",0.03662
5487341,Satoshi_SsSs,"2020-10-08 11:40:41",0.01856
5487365,kohsuke,"2020-09-26 05:02:28",0.01894
5487420,"Thuan Hieu","2020-09-25 14:03:46",0.02498
5487423,"Polong Lin","2020-09-12 10:07:43",0.01999
5487474,racoon,"2020-10-23 23:30:33",0.01858
5487502,YamPeleg,"2020-10-22 16:05:36",0.01854
5487506,"Maher OUALI","2020-10-21 07:53:56",0.02325
5487509,mi7mi,"2020-09-22 13:39:55",0.01865
5487523,SimonChen,"2020-10-23 08:51:51",0.01849
5487564,Arin,"2020-10-09 06:34:40",0.02725
5487573,"Anuj Chaudhary","2020-09-19 08:00:03",0.01887
5487582,sensu-dot,"2020-09-23 14:42:50",0.01909
5487654,MaxPower,"2020-10-04 01:27:42",0.02045
5487667,"Trever Phillips Corp.","2020-09-16 22:45:45",0.01985
5487684,RaxBax,"2020-09-15 06:36:08",0.01905
5487698,"Niranjan Nakkala","2020-10-22 08:54:42",0.01848
5487714,"Iliass Benali","2020-10-02 19:15:49",0.01862
5487730,iloveass,"2020-10-09 13:25:27",0.01858
5487822,hackman,"2020-10-23 23:46:58",0.01879
5487856,PonGopaL,"2020-09-23 08:04:35",0.02003
5487860,"Dewei Chen","2020-10-22 02:55:17",0.01840
5487878,"Eugene Sidorov","2020-10-16 15:01:53",0.01952
5487918,Pankaj92,"2020-09-22 17:20:24",0.02188
5487926,"tutor team","2020-09-07 16:32:43",0.01893
5487947,VinChelladurai,"2020-09-08 18:55:32",0.06961
5487964,bluegreenred,"2020-10-18 20:30:42",0.11456
5488053,"Zain Ahmad","2020-09-13 09:54:01",0.13166
5488064,Ravox,"2020-10-23 01:25:53",0.01878
5488096,vikaspericherla,"2020-10-02 04:50:01",0.02066
5488152,statmlben,"2020-10-11 18:08:09",0.01850
5488232,"Egor Razumilov","2020-09-28 08:08:37",0.01969
5488244,Nylok,"2020-10-07 12:42:05",0.12941
5488253,interneuron,"2020-10-11 21:33:40",0.01858
5488297,"Ian M","2020-10-02 00:16:05",0.01934
5488299,"Nobuhiro Araki","2020-10-04 22:10:13",0.01868
5488302,WatchThePromisedNeverland,"2020-10-14 14:21:45",0.02250
5488310,"Sofia Garkot","2020-10-20 10:56:06",0.01858
5488315,danieliusk,"2020-09-07 19:01:44",0.01919
5488327,.,"2020-10-14 16:31:28",0.01853
5488397,"Pedro Reis","2020-10-16 13:33:28",0.01849
5488410,wwhlazio,"2020-10-06 14:50:23",0.02068
5488430,Kirito,"2020-09-19 17:45:00",0.01985
5488439,cjwh,"2020-10-25 17:03:03",0.01836
5488447,Rodbarest,"2020-10-25 11:12:40",0.01849
5488608,"Andrei Lupu","2020-10-21 07:11:02",0.01875
5488683,Harshit,"2020-10-08 11:37:54",0.24349
5488717,Tortorelli,"2020-10-05 01:56:32",0.01924
5488751,"wassim henia","2020-09-26 12:57:46",0.01862
5488766,"Daniel Dewey","2020-10-21 17:17:20",0.02152
5488782,KSMCG90,"2020-09-21 22:35:55",0.10221
5488796,zhongtian,"2020-09-08 16:56:41",0.01899
5488869,"Beatriz Caroline Nishi","2020-09-18 00:30:05",0.02084
5488873,koustubhk,"2020-09-09 08:46:28",0.02125
5488885,btk1,"2020-09-23 23:27:27",0.01951
5488903,"Mike Hall","2020-09-26 02:16:00",0.01881
5488946,"Abhishek Das","2020-09-14 19:19:44",0.03434
5489093,Dvasquez,"2020-09-17 19:01:12",0.02049
5489096,"Priyanka Mocherla","2020-09-27 20:35:33",0.02100
5489141,machio,"2020-10-23 23:11:22",0.01860
5489173,"Yusuf AbdulHakeem","2020-09-08 02:38:47",0.02002
5489181,HaiGe,"2020-10-22 01:28:02",0.01849
5489229,Gronchii,"2020-09-13 03:52:23",0.01949
5489307,"Ryan Lambert","2020-09-29 22:48:32",0.01906
5489328,zzzhangzz,"2020-10-22 13:32:17",0.01844
5489430,goya58,"2020-10-24 15:25:26",0.01875
5489539,"Dawoon Leem","2020-09-11 02:32:48",0.01875
5489562,nibuiro,"2020-10-20 00:58:02",0.01852
5489576,"satoki isikawa","2020-09-08 04:23:30",0.01909
5489582,"Akash Kumar","2020-09-10 07:26:02",0.02337
5489590,Brilliant77,"2020-10-25 09:27:16",0.01852
5489594,ThBlitz,"2020-09-09 09:05:13",0.25352
5489596,"other roman","2020-09-09 05:59:56",0.02128
5489644,"Ahmed Mahjoub","2020-09-21 02:01:03",0.01873
5489665,"Andy Cheung","2020-09-29 03:54:45",0.01879
5489706,"Nub""/","2020-10-25 12:45:04",0.01849
5489723,ayush_mate,"2020-09-22 12:25:49",0.01897
5489727,abi,"2020-09-27 21:32:36",0.01958
5489804,"Naifei Su","2020-09-08 05:22:03",0.01939
5489831,taruto,"2020-10-25 14:04:52",0.01838
5489893,"Mohamad Falah","2020-10-22 13:06:17",0.01858
5489964,"Kerenza Deo","2020-09-12 16:23:21",0.02009
5490131,"Ilja Avadiev","2020-10-16 06:57:48",0.01906
5490135,Asrith,"2020-09-12 16:21:53",0.02270
5490183,"Yuta Uchida","2020-09-22 09:27:54",0.01873
5490342,"乔世吉(Shiji Qiao)","2020-10-23 10:56:17",0.01879
5490424,Outliers,"2020-10-17 21:07:14",0.01864
5490429,"Myriam ","2020-09-13 09:40:06",0.01925
5490458,"Alex Olariu","2020-09-22 09:30:23",0.02184
5490496,Kamal,"2020-10-25 06:14:39",0.01847
5490589,"Ola Świetlicka","2020-10-23 14:11:11",0.02105
5490612,TY.Yang,"2020-10-24 03:49:20",0.01841
5490629,prathab,"2020-09-15 08:30:12",0.01895
5490659,"Eyvaz Najafli","2020-09-16 10:40:46",0.02020
5490782,"Utkrist Adhikari","2020-09-23 13:38:52",0.01979
5490812,sawaiyuki,"2020-09-17 05:05:37",0.01873
5490873,takumi0001,"2020-10-25 10:41:30",0.01842
5490878,"Alexander #3","2020-09-08 09:38:53",0.01862
5490967,YTTY,"2020-09-08 16:19:09",0.02558
5491052,"Aviv Levi","2020-10-24 12:57:30",0.01885
5491098,"Nabil Ratbi","2020-09-11 16:24:51",0.01888
5491185,Bigwolf,"2020-10-24 14:45:44",0.01844
5491187,haru,"2020-09-09 02:46:33",0.01965
5491359,"Sotiris Koufos","2020-10-14 12:36:04",0.01858
5491364,Tom,"2020-10-25 12:31:23",0.01864
5491369,Ghousethanedar,"2020-09-10 14:24:04",0.01897
5491445,"Luiza Pozzobon","2020-09-12 13:05:37",0.01995
5491456,"Zain #2","2020-10-18 06:17:23",0.01850
5491479,Roscoe,"2020-10-07 03:27:14",0.01909
5491495,"Olli Rummukainen","2020-09-09 12:49:51",0.01895
5491546,AkiraIshikawa,"2020-10-24 22:33:23",0.01851
5491582,"Nuno Ferreira","2020-10-04 14:07:56",0.01859
5491633,"Team of Boosters","2020-10-23 15:41:56",0.01837
5491642,"Johnny A.","2020-09-16 14:23:22",0.02000
5491676,"Oz Mendelsohn","2020-09-21 08:19:07",0.01893
5491777,"Pineapple of evolution","2020-09-07 12:50:51",0.01865
5491786,cuicube,"2020-10-08 06:43:19",0.01970
5491812,scumed,"2020-09-08 13:27:56",0.01862
5491816,"Ben Nicholl","2020-10-05 22:15:37",19.26685
5491926,IL,"2020-10-20 04:19:18",0.01849
5491955,"Buffalo Spdwy","2020-10-19 23:59:38",0.01843
5492006,"Hartmut Ott","2020-09-21 01:20:01",0.01866
5492084,"Jonathan Mbatuegwu","2020-09-29 13:25:05",0.01972
5492093,"Son Luong","2020-09-24 03:16:46",0.01901
5492230,"Willian Oliveira ","2020-09-22 01:09:45",0.01969
5492268,Vheed,"2020-10-02 16:16:09",0.01943
5492284,Fares,"2020-09-19 18:24:01",0.01974
5492309,"Miroslav Valan","2020-10-20 13:20:20",0.01849
5492318,hideya.uehara,"2020-09-20 13:18:31",0.02039
5492332,Singularity,"2020-09-20 17:19:50",0.01894
5492344,"Neo Zhao","2020-10-12 09:48:35",0.02096
5492359,KishoreKumar,"2020-09-09 05:38:35",0.04273
5492489,"Kevin Michael Schindler","2020-09-14 19:07:39",0.13073
5492555,big-O,"2020-09-09 10:42:53",0.03506
5492576,"Nitin Patil","2020-09-11 11:15:57",0.02073
5492726,"Ivan Knezevic","2020-09-15 08:04:45",0.01908
5492761,"Wilson Burchenal","2020-10-06 08:46:44",0.01964
5492801,Anand_S_M,"2020-10-13 17:01:50",0.13073
5492878,"Milan Jain","2020-10-13 09:18:28",0.01873
5492917,"Leonid Sutiagin","2020-09-20 19:01:44",0.01973
5493033,"João Varela","2020-10-06 13:05:10",0.01871
5493093,Balavivek,"2020-10-09 20:23:04",0.01881
5493176,M.lahjaji,"2020-10-02 17:25:02",0.01884
5493198,okashimi,"2020-09-08 21:11:29",0.02172
5493305,rengar12,"2020-09-20 14:28:38",0.01898
5493311,"Luca Basanisi","2020-10-09 09:57:15",0.02367
5493458,rfire,"2020-09-13 20:03:47",0.02043
5493488,"Stefanovic Petar","2020-10-22 14:20:01",0.02101
5493542,"Shohei Kinoshita","2020-10-18 02:05:34",0.01896
5493722,"Dream Team do ITA","2020-09-27 22:08:29",0.01969
5493740,Clevert+Zabreture+Banana_volumes,"2020-10-25 15:56:48",0.01836
5493741,"Jeff Kreulen","2020-09-19 18:40:02",0.01856
5493808,"Mahesh Yadav","2020-10-10 03:54:28",0.01850
5493919,"Samrat Thapa","2020-10-23 12:15:08",0.01909
5493925,"Nehad Hirmiz","2020-09-29 03:39:15",0.02014
5493984,"Charlie #2","2020-10-09 08:25:28",0.01865
